ts	cpu	mem	net_io	block_io	pids	main_pid	fd_count	tcp_inuse	tcp_tw	tcp_alloc	tcp_mem	listen_overflows	listen_drops	tcp_retrans_segs	softirq_net_rx	softirq_net_tx
1775690502	0.02%	233.2MiB / 3.884GiB	659MB / 628MB	3.38GB / 2.58GB	67	28310	84	62	0	214	0	0	0	9	96236777	17901
1775690507	0.00%	233.2MiB / 3.884GiB	659MB / 628MB	3.38GB / 2.58GB	67	28310	84	62	0	218	0	0	0	9	96241826	17907
1775690513	2.59%	234.7MiB / 3.884GiB	659MB / 628MB	3.39GB / 2.58GB	65	28310	84	60	1	214	0	0	0	9	96246182	17907
1775690519	0.42%	223.7MiB / 3.884GiB	659MB / 628MB	3.4GB / 2.58GB	65	28310	84	60	1	209	0	0	0	9	96250466	17907
1775690524	0.00%	216.7MiB / 3.884GiB	659MB / 628MB	3.4GB / 2.58GB	63	28310	84	58	1	207	0	0	0	9	96255203	17910
1775690530	0.00%	222.4MiB / 3.884GiB	659MB / 628MB	3.4GB / 2.58GB	63	28310	84	58	1	212	0	0	0	9	96259735	17915
1775690535	0.00%	215.8MiB / 3.884GiB	659MB / 628MB	3.4GB / 2.58GB	61	28310	84	56	1	211	0	0	0	9	96264737	17919
1775690541	0.00%	217.5MiB / 3.884GiB	659MB / 628MB	3.4GB / 2.58GB	61	28310	84	56	1	209	0	0	0	9	96269872	17923
1775690547	0.00%	208.6MiB / 3.884GiB	659MB / 628MB	3.4GB / 2.58GB	58	28310	84	53	1	202	0	0	0	9	96275255	17925
1775690553	173.84%	226.5MiB / 3.884GiB	668MB / 635MB	3.4GB / 2.59GB	66	28294	86	62	1	262	883	0	0	9	96699278	17950
1775690562	160.82%	219.2MiB / 3.884GiB	694MB / 654MB	3.4GB / 2.61GB	67	28294	87	62	1	316	888	0	0	9	97308194	17969
1775690570	114.14%	221.4MiB / 3.884GiB	724MB / 677MB	3.4GB / 2.63GB	67	28310	88	62	1	351	894	0	0	9	97828798	17994
1775690578	117.18%	223.3MiB / 3.884GiB	750MB / 696MB	3.4GB / 2.65GB	67	28310	86	62	0	390	645	0	0	9	98324500	18009
1775690586	118.09%	225.3MiB / 3.884GiB	773MB / 713MB	3.4GB / 2.67GB	67	28294	86	62	0	420	651	0	0	9	98718263	18019
1775690592	171.09%	225.3MiB / 3.884GiB	795MB / 729MB	3.4GB / 2.69GB	67	28310	87	62	0	452	1167	0	0	9	99238773	18036
1775690600	164.36%	227.7MiB / 3.884GiB	823MB / 750MB	3.4GB / 2.71GB	67	28310	88	62	0	500	1170	0	0	9	99791100	18057
1775690609	137.21%	236.6MiB / 3.884GiB	849MB / 768MB	3.4GB / 2.73GB	67	28310	88	62	0	537	1173	0	0	9	100291619	18070
1775690618	124.27%	238.2MiB / 3.884GiB	875MB / 788MB	3.4GB / 2.75GB	67	28310	88	62	0	502	925	0	0	9	100779268	18086
1775690626	130.70%	238.4MiB / 3.884GiB	897MB / 804MB	3.4GB / 2.76GB	67	28310	88	62	0	477	670	0	0	9	101207852	18109
1775690634	143.96%	240MiB / 3.884GiB	922MB / 822MB	3.4GB / 2.78GB	67	28310	88	62	0	444	677	0	0	9	101676691	18124
1775690642	153.03%	240.2MiB / 3.884GiB	947MB / 841MB	3.4GB / 2.8GB	67	28294	86	62	0	381	939	0	0	9	102250218	18158
1775690651	130.54%	232.8MiB / 3.884GiB	975MB / 862MB	3.4GB / 2.82GB	67	28310	87	62	0	219	692	0	0	9	102501456	18165
1775690658	0.02%	233.4MiB / 3.884GiB	975MB / 862MB	3.4GB / 2.82GB	67	28310	87	62	0	227	436	0	0	9	102506428	18172
1775690664	3.99%	234.3MiB / 3.884GiB	975MB / 862MB	3.4GB / 2.82GB	67	28310	87	62	0	225	180	0	0	9	102511206	18179
1775690671	0.01%	233.9MiB / 3.884GiB	975MB / 862MB	3.4GB / 2.82GB	67	28310	87	62	0	225	0	0	0	9	102515953	18180
1775690677	0.00%	234.6MiB / 3.884GiB	975MB / 862MB	3.4GB / 2.82GB	67	28310	87	62	0	227	0	0	0	9	102520257	18190
1775690684	0.07%	234.6MiB / 3.884GiB	975MB / 862MB	3.4GB / 2.82GB	67	28310	87	62	0	216	0	0	0	9	102523760	18200
1775690688	0.00%	234.7MiB / 3.884GiB	975MB / 862MB	3.4GB / 2.82GB	67	28310	87	62	0	212	0	0	0	9	102528499	18203
1775690694	7.47%	240.8MiB / 3.884GiB	975MB / 862MB	3.41GB / 2.82GB	67	28310	87	62	0	213	0	0	0	9	102532993	18207
1775690700	6.64%	241.3MiB / 3.884GiB	975MB / 862MB	3.41GB / 2.82GB	67	28310	87	62	0	218	0	0	0	9	102537354	18219
1775690705	0.01%	241MiB / 3.884GiB	975MB / 862MB	3.41GB / 2.82GB	67	28310	87	62	0	211	0	0	0	9	102542927	18225
1775690710	0.01%	241.2MiB / 3.884GiB	975MB / 862MB	3.41GB / 2.82GB	67	28310	87	62	0	221	0	0	0	9	102548068	18227
1775690716	0.16%	241.3MiB / 3.884GiB	975MB / 862MB	3.41GB / 2.82GB	67	28310	87	62	0	222	0	0	0	9	102553175	18233
1775690721	0.00%	241.3MiB / 3.884GiB	975MB / 862MB	3.41GB / 2.82GB	67	28310	87	62	0	218	0	0	0	9	102558015	18244
1775690727	0.00%	241.7MiB / 3.884GiB	975MB / 862MB	3.41GB / 2.82GB	67	28294	86	62	0	220	0	0	0	9	102562724	18248
1775690733	0.00%	241.7MiB / 3.884GiB	975MB / 862MB	3.41GB / 2.82GB	67	28294	86	62	0	218	0	0	0	9	102567803	18256
1775690738	0.03%	236.3MiB / 3.884GiB	975MB / 862MB	3.41GB / 2.82GB	67	28310	84	62	0	220	0	0	0	9	102572516	18264
1775690744	3.95%	236.9MiB / 3.884GiB	975MB / 862MB	3.41GB / 2.82GB	67	28310	84	62	0	228	0	0	0	9	102577173	18271
1775690751	0.00%	236.4MiB / 3.884GiB	975MB / 862MB	3.41GB / 2.82GB	67	28310	84	62	0	229	0	0	0	9	102581488	18275
1775690758	0.02%	236.6MiB / 3.884GiB	975MB / 862MB	3.41GB / 2.82GB	67	28310	84	62	0	222	0	0	0	9	102585726	18280
1775690764	2.82%	236.7MiB / 3.884GiB	975MB / 862MB	3.41GB / 2.82GB	67	28310	84	62	0	217	0	0	0	9	102590735	18290
1775690769	0.00%	236.7MiB / 3.884GiB	975MB / 862MB	3.41GB / 2.82GB	67	28310	84	62	0	222	0	0	0	9	102595494	18291
1775690774	1.96%	236.7MiB / 3.884GiB	975MB / 862MB	3.41GB / 2.82GB	67	28310	84	62	0	225	0	0	0	9	102600973	18303
1775690780	0.30%	235.9MiB / 3.884GiB	975MB / 862MB	3.41GB / 2.82GB	67	28310	84	62	0	224	0	0	0	9	102605442	18312
1775690785	5.03%	243MiB / 3.884GiB	975MB / 862MB	3.42GB / 2.82GB	67	28310	84	62	0	228	0	0	0	9	102609781	18319
1775690790	0.00%	242.2MiB / 3.884GiB	975MB / 862MB	3.42GB / 2.82GB	67	28310	84	62	0	222	0	0	0	9	102614445	18330
1775690797	0.00%	242.6MiB / 3.884GiB	975MB / 862MB	3.42GB / 2.82GB	67	28310	84	62	0	227	0	0	0	9	102619250	18337
1775690803	1.14%	242.9MiB / 3.884GiB	975MB / 862MB	3.42GB / 2.82GB	67	28310	84	62	0	214	0	0	0	9	102623979	18344
1775690809	0.01%	242.9MiB / 3.884GiB	975MB / 862MB	3.42GB / 2.82GB	67	28310	84	62	0	214	0	0	0	9	102628841	18344
1775690815	2.19%	242.9MiB / 3.884GiB	975MB / 862MB	3.42GB / 2.82GB	67	28310	84	62	0	211	0	0	0	9	102633748	18344
1775690820	0.53%	242.9MiB / 3.884GiB	975MB / 862MB	3.42GB / 2.82GB	67	28310	84	62	0	212	0	0	0	9	102638453	18351
1775690825	1.97%	238MiB / 3.884GiB	975MB / 862MB	3.42GB / 2.82GB	67	28310	84	62	0	215	0	0	0	9	102642893	18359
1775690830	0.00%	237.6MiB / 3.884GiB	975MB / 862MB	3.42GB / 2.82GB	67	28310	84	62	0	216	0	0	0	9	102647535	18367
1775690835	0.01%	237.6MiB / 3.884GiB	975MB / 862MB	3.42GB / 2.82GB	67	28310	84	62	0	213	0	0	0	9	102651280	18374
1775690839	0.00%	237.6MiB / 3.884GiB	975MB / 862MB	3.42GB / 2.82GB	67	28310	84	62	0	207	0	0	0	9	102655355	18374
1775690842	0.00%	237.6MiB / 3.884GiB	975MB / 862MB	3.42GB / 2.82GB	67	28310	84	62	0	232	0	0	0	9	102659641	18386
1775690847	0.00%	237.7MiB / 3.884GiB	975MB / 862MB	3.42GB / 2.82GB	67	28310	84	62	0	222	0	0	0	9	102663847	18390
1775690853	0.00%	237.7MiB / 3.884GiB	975MB / 862MB	3.42GB / 2.82GB	67	28310	84	62	0	223	0	0	0	9	102668516	18399
1775690859	0.01%	237.8MiB / 3.884GiB	975MB / 862MB	3.42GB / 2.82GB	67	28310	84	62	0	222	0	0	0	9	102672903	18409
1775690865	2.36%	238.3MiB / 3.884GiB	975MB / 862MB	3.42GB / 2.82GB	67	28310	84	62	0	218	0	0	0	9	102678025	18415
1775690872	0.00%	237.2MiB / 3.884GiB	975MB / 862MB	3.42GB / 2.82GB	67	28310	84	62	0	224	0	0	0	9	102682865	18415
1775690877	0.01%	244.2MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	67	28310	84	62	0	224	0	0	0	9	102687393	18424
1775690882	0.00%	244MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	67	28310	84	62	0	226	0	0	0	9	102691622	18432
1775690887	0.01%	244MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	67	28310	84	62	0	227	0	0	0	9	102696121	18440
1775690893	0.00%	244MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	67	28310	84	62	0	227	0	0	0	9	102700606	18443
1775690898	0.00%	244.2MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	67	28310	84	62	0	220	0	0	0	9	102705522	18444
1775690903	0.70%	244.4MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	67	28310	84	62	0	222	0	0	0	9	102710523	18451
1775690909	0.00%	244.4MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	67	28310	84	62	0	223	0	0	0	9	102715178	18456
1775690915	0.00%	238.8MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	67	28310	84	62	0	223	0	0	0	9	102719832	18462
1775690921	0.00%	239.2MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	67	28310	84	62	0	221	0	0	0	9	102724950	18464
1775690928	0.01%	238.8MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	67	28310	84	62	0	222	0	0	0	9	102729902	18469
1775690933	0.00%	238.8MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	67	28310	84	62	0	210	0	0	0	9	102734409	18473
1775690938	0.01%	238.8MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	67	28310	84	62	0	220	0	0	0	9	102738812	18476
1775690942	0.00%	238.8MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	67	28310	84	62	0	216	0	0	0	9	102743322	18477
1775690947	0.00%	238.8MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	67	28310	84	62	0	217	0	0	0	9	102748189	18483
1775690952	0.00%	238.8MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	67	28310	84	62	0	215	0	0	0	9	102752261	18489
1775690956	0.16%	236.2MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	66	28310	84	61	0	213	0	0	0	9	102756866	18489
1775690960	1.32%	234.4MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	66	28310	84	61	0	215	0	0	0	9	102761167	18493
1775690964	1.07%	220.9MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	62	28294	83	57	0	203	0	0	0	9	102765925	18494
1775690968	0.00%	227.6MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	62	28294	83	57	0	202	0	0	0	9	102770140	18498
1775690973	1.05%	224.7MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	61	28291	80	54	0	195	0	0	0	9	102774769	18502
1775690978	0.00%	217.6MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	59	28291	80	54	0	208	0	0	0	9	102779293	18507
1775690984	0.00%	217.6MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	59	28325	80	47	0	193	0	0	0	9	102783845	18508
1775690989	0.04%	194.1MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	52	28325	80	47	0	194	0	0	0	9	102788293	18522
1775690996	4.06%	184.1MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	49	28321	78	44	0	185	0	0	0	9	102793450	18527
1775691002	0.00%	184.1MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	49	28321	78	44	0	188	0	0	0	9	102798082	18535
1775691007	0.00%	168.3MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	46	28359	76	41	0	184	0	0	0	9	102802955	18544
1775691013	0.00%	168.3MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	46	28359	76	41	0	181	0	0	0	9	102807193	18552
1775691018	0.00%	168.3MiB / 3.884GiB	975MB / 862MB	3.43GB / 2.82GB	46	28359	76	41	0	184	0	0	0	9	102811852	18554
1775691023	1.20%	168.3MiB / 3.884GiB	975MB / 862MB	3.44GB / 2.82GB	46	28359	76	41	0	177	0	0	0	9	102816618	18559
1775691029	0.01%	168.3MiB / 3.884GiB	975MB / 862MB	3.44GB / 2.82GB	46	28359	76	41	0	176	0	0	0		102843275	18593
1775691065	0.00%	173MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	159	0	0	0	9	102847341	18595
1775691069	0.00%	173MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	180	0	0	0	9	102851643	18601
1775691074	0.56%	173.1MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	184	0	0	0	9	102856312	18609
1775691079	0.00%	173.3MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	180	0	0	0	9	102860031	18611
1775691084	1.52%	173.5MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	183	0	0	0	9	102864391	18618
1775691089	0.00%	173.4MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	181	0	0	0	9	102869089	18622
1775691095	0.00%	166.2MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	186	0	0	0	9	102873459	18623
1775691101	0.04%	166.2MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	175	0	0	0	9	102878141	18629
1775691109	0.00%	166.2MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	175	0	0	0	9	102882762	18635
1775691114	0.00%	166.2MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	172	0	0	0	9	102888351	18635
1775691120	0.00%	166.2MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	181	0	0	0	9	102893895	18639
1775691126	3.03%	166.6MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	184	0	0	0	9	102898285	18648
1775691131	0.00%	166.2MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	171	0	0	0	9	102903210	18648
1775691136	2.34%	166.4MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	171	0	0	0	9	102907721	18653
1775691141	0.00%	165MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	175	0	0	0	9	102912067	18658
1775691146	4.51%	172.6MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	174	0	0	0	9	102916991	18663
1775691151	0.00%	171.7MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	174	0	0	0	9	102922290	18667
1775691156	6.09%	172.5MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	174	0	0	0	9	102926948	18676
1775691162	0.00%	171.7MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	178	0	0	0	9	102931116	18687
1775691166	4.07%	172MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	174	0	0	0	9	102935690	18697
1775691171	0.00%	171.7MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	171	0	0	0	9	102940159	18697
1775691176	0.00%	171.7MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	169	0	0	0	9	102944631	18698
1775691181	0.00%	171.7MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	168	0	0	0	9	102949145	18705
1775691185	0.34%	165.3MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	163	0	0	0	9	102953761	18708
1775691189	0.00%	165.3MiB / 3.884GiB	976MB / 862MB	3.45GB / 2.82GB	45	28704	68	40	0	168	0	0	0	9	102958002	18714
1775691194	9.82%	168.7MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	28704	68	40	0	168	0	0	0	9	102962257	18719
1775691198	0.00%	168.7MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	28704	68	40	0	166	0	0	0	9	102966653	18720
1775691202	0.00%	168.7MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	28704	68	40	0	169	0	0	0	9	102970753	18727
1775691206	0.25%	168.7MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	28704	68	40	0	169	0	0	0	9	102974990	18731
1775691210	0.00%	168.7MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	28704	68	40	0	161	0	0	0	9	102979243	18735
1775691214	0.02%	168.7MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	28704	68	40	0	179	0	0	0	9	102983948	18737
1775691220	0.00%	168.7MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	28704	68	40	0	181	0	0	0	9	102988426	18737
1775691225	0.00%	168.7MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	28704	68	40	0	176	0	0	0	9	102993129	18741
1775691231	0.00%	165.9MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	28704	68	40	0	177	0	0	0	9	102997495	18749
1775691236	7.85%	173MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	105815	69	40	0	175	0	0	0	9	103001827	18757
1775691241	0.00%	172.8MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	105815	69	40	0	183	0	0	0	9	103006502	18766
1775691247	1.96%	173.9MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	105815	69	40	0	185	0	0	0	9	103010730	18769
1775691252	0.00%	172.9MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	105815	69	40	0	181	0	0	0	9	103014675	18770
1775691256	2.33%	172.9MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	105815	69	40	0	179	0	0	0	9	103019914	18778
1775691262	0.00%	172.9MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	105815	69	40	0	182	0	0	0	9	103024551	18782
1775691267	2.39%	173.4MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	105815	69	40	0	179	0	0	0	9	103029168	18786
1775691273	0.00%	172.9MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	105815	69	40	0	179	0	0	0	9	103033848	18787
1775691279	0.00%	167.2MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	105815	69	40	0	186	0	0	0	9	103038065	18796
1775691285	0.01%	166.7MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	105815	69	40	0	179	0	0	0	9	103042980	18799
1775691291	0.00%	166.7MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	105815	69	40	0	181	0	0	0	9	103047674	18803
1775691297	3.31%	167.1MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	105815	69	40	0	181	0	0	0	9	103051902	18809
1775691303	1.01%	166.8MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	105815	69	40	0	176	0	0	0	9	103056555	18812
1775691310	0.00%	166.8MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	105815	69	40	0	182	0	0	0	9	103060823	18817
1775691315	0.00%	166.8MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	105815	69	40	0	182	0	0	0	9	103065734	18821
1775691321	0.00%	165.3MiB / 3.884GiB	976MB / 862MB	3.46GB / 2.82GB	45	105815	69	40	0	179	0	0	0	9	103070541	18822
1775691327	22.96%	172.1MiB / 3.884GiB	976MB / 862MB	3.47GB / 2.82GB	45	105815	69	40	0	173	0	0	0	9	103075039	18826
1775691333	1.63%	172.1MiB / 3.884GiB	976MB / 862MB	3.47GB / 2.82GB	45	105815	69	40	0	176	0	0	0	9	103079492	18826
